issue_id,run_id,issue_type,natural_key,detail
846e92db-3e8b-44dd-9da1-99ae5f8da686,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|economia|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9381, ""row_hash"": ""7a9365667ce7439d8eb95a5aa1aa9b9860ea94fed8b0d1dfd8bcbf062a2439f8""}"
3c7aed6e-78ca-430b-b36c-dd1813c3fcc4,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|comunicacion|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9385, ""row_hash"": ""5dc0e2a26724196fc5b047a8a7c5e3879fa000fbdd05f1c3e5ce2edaad7ec253""}"
590f7a53-aa85-4926-8ea6-b8fbfa452651,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|comunicacion|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9386, ""row_hash"": ""bcbe4dc0212b8dfe0215ff91f1ed5b5ac87c7c270f2ee8273b88daca8f7ee653""}"
246c2680-261f-4d8b-966d-5c3528fa7873,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|derecho|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9388, ""row_hash"": ""c6ebe53b1e9322d6fc6503f5ce4b11198e550b059b5b57ed6f22422a07120dc5""}"
7a28ab7a-4cea-44e3-960f-fe9e74ea9091,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|derecho|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9389, ""row_hash"": ""b65ec0cf971efbe2b1f1e4f4743e1ef0c45dd004be8c57f0ee6864ff2e14f1e0""}"
a6efd1aa-0bd6-4d3f-b540-cf714a9c4414,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|contabilidad y auditoria|administracion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9391, ""row_hash"": ""9f595441651a4d48bba9681c6857de0e8bb60f0dcafbf258bab12524f90070d9""}"
ccb0e02c-46a3-4de1-b972-6b119ae6f14f,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|contabilidad y auditoria|administracion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9392, ""row_hash"": ""a54a8a56edaee1264f18e94c1d6034761e7fdb285727bc0444858d61f5660908""}"
be2ae59c-850a-4a9d-818e-77c38d9a7f7b,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|finanzas|administracion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9393, ""row_hash"": ""a05ae6538f68578060cee2cdd68b967d2b170c46e1d5ef8478d6064cc6ed11bd""}"
f6f0c925-4dfc-417a-9b4b-1016e89834c8,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|finanzas|administracion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9394, ""row_hash"": ""e03ceb113af59049f202ca4a2d90a0eeaac9b96788646391ff255ca284e26699""}"
ac72fe6e-b69c-4e8f-80cb-c2c6f0fca949,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|administracion publica|administracion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9395, ""row_hash"": ""9d58088f28b3466371945882d95921f79d7d8cad7a46f4f54f2f5384f5fcc0c9""}"
dbe157fd-97f5-4b4d-8df2-ceef736d0a11,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|administracion publica|administracion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9396, ""row_hash"": ""51753df60fdbce6148ea9f2b00da7c84444b5dacd713a2ab11d9e3f3a03086bf""}"
004479e6-d77c-4ce9-aa1b-8cec54ce93a4,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|administracion de empresas|administracion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9398, ""row_hash"": ""b55b71e76da353ee4e7920dd1dd7b244c13adb26ba32fc3d2154f686b9f54371""}"
9d4504a6-78b5-4f1c-8954-fed1425615ad,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|administracion de empresas|administracion|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9399, ""row_hash"": ""bb8e1cda2d5add59e80d830f0634402c2cf8d87360b1c5df4893c91bb2363336""}"
2548edbc-5a6d-41af-aaad-65c2a1159557,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|computacion|tecnologias de la informacion y la comunicacion (tic)|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9401, ""row_hash"": ""06fbf562dd10221320173b5b02a647e308e2c79f6f0d28ff7621ab8b3ee9a7e9""}"
722d74d3-793c-4d46-a4c4-deadb36fb78e,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|computacion|tecnologias de la informacion y la comunicacion (tic)|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9402, ""row_hash"": ""c483b791b471ea0fb2d3aa371a9539ec22c305d36a88a2e24ab68e30eb6059bb""}"
8df9df7d-fb7c-47bb-a6c0-4ef748fa2d8c,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|ingenieria ambiental|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9403, ""row_hash"": ""3ac8519c67ad28e1045c624b4795f536b0deaebd62939a514f6560d41e6a656c""}"
d76423b9-bd88-43b7-b1ba-79b15702ed8b,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|ingenieria ambiental|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9404, ""row_hash"": ""b2f8ea1b9d8d82d84b4d3b9a426aa07150282bc262564dabebbf5611e7d64671""}"
5bf67a5d-c8e0-476d-84e5-2d7bcd4d3c96,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|electromecanica|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9406, ""row_hash"": ""16c951cc2b3c1ae7f316923c4de363c358344ec71a706ac2029ae128ca2037d9""}"
3a7ca90e-508b-42cf-8e1c-4b521dd58ea5,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|electromecanica|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9407, ""row_hash"": ""9f52c13f33cf9a043a10566f7f1fc4f946f8dd3c60be2be18fc84c6823042280""}"
0172f086-381e-4daa-8569-8109f5dfff1e,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|telecomunicaciones|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9409, ""row_hash"": ""355f886d8039e3f5cd0f9b994d021fbc8bb7436b9bebf76b353ac376787b0838""}"
e5a29df5-941f-469f-ac41-e70bd2233d80,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|telecomunicaciones|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9410, ""row_hash"": ""1081d46206b1735b89f3421feea45037572515ec70abf1810164719a65367bf5""}"
67bbc355-dc52-4979-b581-8b23c19a9e47,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|minas|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9411, ""row_hash"": ""3d795dcd52be35b59b0a13438af90eed93f43c7b31de9adf10d322e8d2509b66""}"
fe9ed408-7d4d-4f5c-adf9-8c1c8de04d85,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|minas|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9412, ""row_hash"": ""951b3b32ddee4b30dcd1f072f7a140bf890b5774e248b804cb3ee3d4607cd7c8""}"
070dba89-b687-41e0-80e5-0de5e1813279,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|agronomia|agricultura, silvicultura, pesca y veterinaria|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9413, ""row_hash"": ""66aa76f33c809d2757d30e5cd52106ea0a53f75f72ac72a74c80981fc00e6ad5""}"
2112aa6a-b24f-4103-b1ab-86761fd200e6,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|agronomia|agricultura, silvicultura, pesca y veterinaria|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9414, ""row_hash"": ""586aec31d1f4664180cfc43841790884d28685bbf86b28ab1678698115e28c2e""}"
9bf43cd8-7064-4b26-b6d0-5b9d4bc8aa28,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|ingenieria agricola|agricultura, silvicultura, pesca y veterinaria|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9415, ""row_hash"": ""9a6c0866bbf4a99cd27a482506764422912126039ef587a3e880952db3a7d3bd""}"
ede409a9-5798-4fe5-a231-2795822cbf61,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|ingenieria forestal|agricultura, silvicultura, pesca y veterinaria|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9416, ""row_hash"": ""d3da063844ad3dbbfc524fdf3444545f2810482a6f3c2aca69aadf19c0207a0f""}"
12f86f46-7b4b-4c51-97c5-6547cbe75229,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|ingenieria forestal|agricultura, silvicultura, pesca y veterinaria|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9417, ""row_hash"": ""56d1bdb0f294c77532613f902fe9467893af6729d49fee84ef891d90fe132709""}"
5c235b9b-ddfb-4126-ab32-519afb737a33,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|medicina veterinaria|agricultura, silvicultura, pesca y veterinaria|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9418, ""row_hash"": ""8092e485752881baa4ca90f0690c437671c82d69a1ef771f6abd857f70d19f4a""}"
66e685ee-2626-4f5e-93c1-8100e2d61531,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|medicina veterinaria|agricultura, silvicultura, pesca y veterinaria|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9419, ""row_hash"": ""7844c33c498842dfda90bcd9fb9da1e799ec73dfecfa8b5e5e880ad26dbb8cac""}"
e85c1f91-6706-4dbf-b98f-b8302347c9d6,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|odontologia|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9420, ""row_hash"": ""37bfeb54bcc7689e38fb18cbbb98e2519ae0c12a1ca0566cb10aa9f6dc8e44a7""}"
747435cc-1ec0-4ea8-9b92-c01f1b766b90,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|odontologia|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9421, ""row_hash"": ""d28c48df8d31a8962ba2a2a1846e3434eecc354e991b8b7f8c16ef3f43163d47""}"
457e493e-d630-4b18-ba98-35172020c753,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|medicina|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9422, ""row_hash"": ""03e6219cb55f9cb85ca4eb4acfc8b884518b381263d826c3de5b70c128ced7bc""}"
00134781-de4b-43f8-9a70-fc3b1169e100,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|medicina|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9423, ""row_hash"": ""473ca365a9dc98168214a5261182eadced8ba2edd227a4502e282a2fdf721354""}"
0e215e1d-8a89-4a75-a546-2a1a6b54c8a1,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|enfermeria|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9424, ""row_hash"": ""35a02dfcd68846127c5fadf50429a179f998a82dac16e778684611b7e63161ff""}"
7f226c2c-1533-4af8-bb12-d06f223658b1,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|enfermeria|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9425, ""row_hash"": ""d52653ce29da3235b72c18092596198b10381dfd645b2b6f16720ec2290d282a""}"
c06a0781-c4d1-49e7-bdf4-bf673eafda20,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|laboratorio clinico|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9426, ""row_hash"": ""00a35e0777f163ab4241eda82b3f785e9d5401180de2528792e1ad9817f6a544""}"
012c68db-801f-42cc-bfca-e9c02e812add,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|laboratorio clinico|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9427, ""row_hash"": ""4ec603b6637bb2b8bea048153b7ab27c72280cfae4a26e2716a60638c993e4a3""}"
0b648f55-c82f-45c7-b6e8-b59f3074d978,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|psicologia clinica|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9428, ""row_hash"": ""045a84facb467b6b44e03050043734a572224d17191cc8a17e0d415a87010f1f""}"
a70de03e-ae8b-4a86-9041-bc23b606bda7,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|psicologia clinica|salud y bienestar|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9429, ""row_hash"": ""65d1cb2c26363d6ea7092c7b596a1e801ed2aac303c61f4dc8e2eac5c2828b11""}"
e0f92430-b0c1-4f18-8ffa-a90834d916a1,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|turismo|servicios|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9430, ""row_hash"": ""04cb0d1deb4cbb808948e22638e4dbea7db142e6385ff277f5c94a0617889352""}"
232d01a6-286b-4d1b-a9a7-7969d03cadfa,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad nacional de loja|turismo|servicios|educacion superior de grado o tercer nivel|presencial|loja|loja,"{""row_index"": 9431, ""row_hash"": ""93269a5a32ecffeda7d494807d157e42da31e46b10808a448ada0f6ae7b846cb""}"
b684d7c8-42c6-4dfe-88b7-13854e4812fe,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad nacional de loja|ingenieria agricola|agricultura, silvicultura, pesca y veterinaria|educacion superior de grado o tercer nivel|presencial|loja|loja","{""row_index"": 9432, ""row_hash"": ""2ab86916de3e45c98fb82bb0b02611ec89935de61b3b4b798847ada4b9cd71cc""}"
28e6533a-b3a6-405e-b06c-3351038839fc,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|educacion inicial|educacion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9487, ""row_hash"": ""6e49212f381cb8b9a3eeae0069b207839a6923e8ec1701cd66606ec38b735ce3""}"
6214de89-1465-4a48-adaf-7c8f9091b66e,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|educacion inicial|educacion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9488, ""row_hash"": ""1c82e7d2f2a629207e047aa50de57783dfc1283f213a088a44d20ecc1d569126""}"
7c98303c-9995-4881-9139-058e53f56265,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|educacion basica|educacion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9490, ""row_hash"": ""ee16dca020976032d16f6194d1e47528b55941ef4e490e36a24cca45fdb6e488""}"
0eb18a85-cf55-4d3d-b9ce-e03983b91991,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|educacion basica|educacion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9491, ""row_hash"": ""b0a2510994437401d79377dbf8b067b144f48d5bf33fe45bdc583e46fc45467e""}"
08b97d21-6dc9-4096-8d7a-400d8ead2f91,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|pedagogia de las ciencias experimentales|educacion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9492, ""row_hash"": ""cb005fd3520bc65374abbcf33a0b41594b0f33c68f93c8e8aeb96ddafacdd391""}"
95e471db-6396-429d-88ca-6c2653cb7ce5,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|pedagogia de las ciencias experimentales|educacion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9493, ""row_hash"": ""cacab0726456a7306bde68ca8f1ef5813217fa73c5a657cbcf1de632bc1dcc77""}"
08878a6f-76ad-4e21-9a75-0d88a7dd9786,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|pedagogia de los idiomas nacionales y extranjeros|educacion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9495, ""row_hash"": ""5cf14a4b4929dbe59dbe2f63f7d365ff36e2ee546ce092e1c7d9c3119f92f634""}"
ff13674b-0aad-482a-b429-d174751f4f80,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|pedagogia de los idiomas nacionales y extranjeros|educacion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9496, ""row_hash"": ""d9a003605cf79019ea72556cf590fec9c0e589ada86a1e675a53aa8432f08cdd""}"
129b13cd-e034-41f8-a128-b2758076f8d6,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|pedagogia de la actividad fisica y deporte|educacion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9497, ""row_hash"": ""fd0d75b8b2a2a112f91e08a478c1191bdd2de214a739d06b1c1fbe3f50dee752""}"
e3be4f57-3385-4d9d-8129-f3c4dea95ab2,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|pedagogia de la actividad fisica y deporte|educacion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9498, ""row_hash"": ""045f1381f6fddc5974ce14a6df2d09bea9d6665fb4fdb06c69bd8c4a1a888e04""}"
6b22b32a-5040-4c12-948a-5554f0b91858,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|psicologia|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo","{""row_index"": 9505, ""row_hash"": ""17d1f3a0dfb0da41e602539dffcb0f7b1b3b54e1626620dd3e186d58018c2a33""}"
741772ff-0ba2-4492-b403-7e4a39634f17,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|psicologia|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo","{""row_index"": 9506, ""row_hash"": ""40f6fbfcfaa9c5973454fa91010b3854e09d05780f84ec79afeace5a22cf8de0""}"
a36cbe5c-3574-4d18-95a6-bec6115e7d74,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|trabajo social|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo","{""row_index"": 9509, ""row_hash"": ""c25d47b816446da9bcc236ffab7f353463ddf542b0f16513e2539425448ab94b""}"
8275c585-274d-41cc-b598-280016b03e99,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|trabajo social|ciencias sociales, periodismo, informacion y derecho|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo","{""row_index"": 9510, ""row_hash"": ""0f8923564d436d81a20e0f120790537ee2d54b14e178cb810d0e37e3ca18c946""}"
31849176-aac9-412d-ad36-665e1ec87b86,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|tecnologias de la informacion|tecnologias de la informacion y la comunicacion (tic)|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9534, ""row_hash"": ""764ead7073229baf0a1cbcaec0a244c02ce5afcde85c7cfd7bd3abe5cec88a06""}"
309a6143-f0f0-415d-b738-0e8291da4e86,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|tecnologias de la informacion|tecnologias de la informacion y la comunicacion (tic)|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9535, ""row_hash"": ""8044743f004d278c06c60792be3fca64daec8216cec4a2dcac7e1ad6ba236ee9""}"
97686a41-683a-498c-a958-de82eb12cd80,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|sistemas de informacion|tecnologias de la informacion y la comunicacion (tic)|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9538, ""row_hash"": ""916747907dc6030ee5d693d766a69945f9af961b6894e35aee7e02431a7423bc""}"
8758cfa7-2502-43e2-92e0-59149b515418,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,universidad tecnica de manabi|sistemas de informacion|tecnologias de la informacion y la comunicacion (tic)|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo,"{""row_index"": 9539, ""row_hash"": ""ddbd279a46f6a9d9a04f4124f7385149366be0075f629f8675b5aaf81244fca0""}"
4f5b9017-c67e-424e-882e-765638332f57,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|ingenieria quimica|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo","{""row_index"": 9540, ""row_hash"": ""a1ca8fe442b9a43c4ff3dc1e349eb1b083b741182da45ee2fdba57b9f4eb8549""}"
878100fa-763d-45a1-a908-b74a8297ee3f,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|ingenieria quimica|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo","{""row_index"": 9541, ""row_hash"": ""e88c7e7d625c469436f6495226fe41f3c87427464faf9568a377cae44c5eac25""}"
322cc2d1-7fd2-461c-a1a2-e780f4269e9b,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|electricidad|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo","{""row_index"": 9543, ""row_hash"": ""27f30b7ee6bb2a3206c2a0c79d044700c6b2057971c49fc199375081919c8dc7""}"
a1646b78-48ac-4586-a577-eb373d7aaffc,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|electricidad|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo","{""row_index"": 9544, ""row_hash"": ""f80cd9a13804ac74c57e962bef4fef68194a0b3b95415a28a8428a25269f4d3d""}"
f0777293-c48f-432c-9d73-d0f97ca5c0e7,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|mecanica|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo","{""row_index"": 9546, ""row_hash"": ""c8f922df8dd4ca7437d9f126ddb17f7234003770b05be7f7fb2982a6ecbaaa75""}"
222f3fe9-c51e-4755-9638-f4af75557254,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|mecanica|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo","{""row_index"": 9547, ""row_hash"": ""b0901fd066c0b855684d166828827213b97afef24a8482cca4bde478c8f348d2""}"
c4fddb7f-78a6-4bbf-8a92-e9d7ef4c6fe4,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|agroindustria|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|manabi|chone","{""row_index"": 9550, ""row_hash"": ""9a9cad8aab49a6182669595cf2aea31093e7155f4b82b4727872c16e2b947be9""}"
9e3ebbb7-7fb9-4a38-a56d-4c4033280dce,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|agroindustria|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|manabi|chone","{""row_index"": 9551, ""row_hash"": ""329f9529cf95408236716ab85c9ae10b95b77fc1c662b7559de07bd30cc72d4b""}"
b4f28b96-495e-457b-9a58-67615b5c9c00,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|ingenieria industrial|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo","{""row_index"": 9553, ""row_hash"": ""361e35420146a94c80621c71b0ad40fce844487097d7f5f270c6c4bcf8127366""}"
7b8b663e-2028-4da1-9f75-4bd312c2385e,8ed6c78a-1965-4871-9dbb-0e5d7b1e96cb,duplicate_natural_key,"universidad tecnica de manabi|ingenieria industrial|ingenieria, industria y construccion|educacion superior de grado o tercer nivel|presencial|manabi|portoviejo","{""row_index"": 9554, ""row_hash"": ""fef448e6d195e6085f1836e3796531cca030302ff9957201635d0398f444e8ca""}"
