mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
13.122133779525758,4.536726410401503,2.156263589859009,0.6765792484376962,200,20,8,log2,5,balanced_subsample,"{""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": 5, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 20, ""model__n_estimators"": 200}",0.5827945406572524,0.6045974463695213,0.5888514111582288,0.6393270556974164,0.5933361539673003,0.6017813215699439,0.02008289819013139,38,0.6088851455103376,0.6116302470739574,0.6151249925852775,0.6066941107306298,0.6121254442739138,0.6108919880348233,0.0028856319587198752
28.21254391670227,0.9591156592592788,4.595959281921386,1.1115538504285591,500,20,4,,30,,"{""model__class_weight"": null, ""model__max_depth"": 30, ""model__max_features"": null, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 20, ""model__n_estimators"": 500}",0.6156287874589352,0.6311849308893278,0.6018047428025851,0.6348335747735906,0.621628827508095,0.6210161726865067,0.011771172817770521,23,0.6682309137413592,0.6666185117888154,0.6725758395510715,0.6616031938905299,0.6669703923236668,0.6671997702590886,0.003512193633866527
22.775515937805174,8.376135864967637,2.802646780014038,0.28967730557664956,300,10,2,0.5,5,balanced_subsample,"{""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": 5, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}",0.5946899075322147,0.6316000871483581,0.6042331967060391,0.6352718863159145,0.6130426693117769,0.6157675494028607,0.015593727330905723,32,0.6317024197346038,0.6271738510147439,0.6316406936306862,0.6238940115439695,0.6286692130071495,0.6286160377862307,0.0029344355037798017
12.929838752746582,2.38536200112268,1.7884023189544678,0.5081594122617797,200,2,8,log2,20,,"{""model__class_weight"": null, ""model__max_depth"": 20, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 2, ""model__n_estimators"": 200}",0.6152859061870436,0.6371250610573609,0.6126593708932214,0.6478704652244212,0.6306617619411489,0.628720513060639,0.01326329138404554,10,0.6533966160958472,0.648824181440679,0.6555272069453904,0.6431534687537234,0.65098543902631,0.65037738245239,0.004256842947728775
39.60920000076294,3.5533010754658414,5.7076152801513675,2.610815164907313,500,10,4,,30,balanced_subsample,"{""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": 30, ""model__max_features"": null, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}",0.6148127081582735,0.632509348187342,0.6032615394343548,0.6342308714914509,0.6206063209820273,0.6210841576506896,0.011494139291941331,21,0.6700667900284506,0.6683069522828482,0.674299412942272,0.6637472281790194,0.6687763095479929,0.6690393385961166,0.0033863267778421998
24.711838293075562,4.99116214798218,4.326714944839478,1.5105330945103586,500,20,8,,5,,"{""model__class_weight"": null, ""model__max_depth"": 5, ""model__max_features"": null, ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 20, ""model__n_estimators"": 500}",0.6009128747412145,0.6164515760686741,0.6040998671141278,0.6422847417541014,0.6140904130368595,0.6155678945429954,0.014581076970109139,33,0.6333661977273616,0.6245184338188867,0.6322761058664871,0.6254498347691951,0.6308677539958435,0.6292956652355548,0.0036203888237583953
16.549078226089478,5.521701052003923,3.732636594772339,1.0613280905630018,300,2,2,log2,5,balanced,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 5, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}",0.5919552929421845,0.6065332539536578,0.5960482474923341,0.6424693043429964,0.5870740344334391,0.6048160266329223,0.019888533889212547,36,0.6144012324895569,0.6129776755694081,0.6185035765877105,0.6064919035068451,0.6088114867753032,0.6122371749857647,0.004224754646432056
20.696500968933105,4.623982955057063,2.652730941772461,0.7109958578742785,300,10,1,log2,30,balanced,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 30, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}",0.61703129979615,0.6311877917947781,0.6046309119291672,0.6267076787033224,0.6212316351909172,0.6201578634828671,0.009127694218224623,24,0.6746473786457889,0.6742248469602837,0.6801456688210137,0.6700689560074025,0.673405702604828,0.6744985106078633,0.0032496963753260383
6.803298711776733,1.550917797832895,2.252189779281616,1.6837078340470724,100,5,2,,30,balanced,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 30, ""model__max_features"": null, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 5, ""model__n_estimators"": 100}",0.6169778434003456,0.6305917774626145,0.6006237703352888,0.6266079863110157,0.616403274434995,0.618240930388852,0.01037195974483343,29,0.675165148044773,0.6770854428139058,0.6836917037553425,0.6729527015378398,0.6759445428549565,0.6769679078013635,0.0036233229610972907
17.74257950782776,0.8076168594762897,0.7177420139312745,0.20265044015556727,200,5,4,,,,"{""model__class_weight"": null, ""model__max_depth"": null, ""model__max_features"": null, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 5, ""model__n_estimators"": 200}",0.6150589717352697,0.6298869705301088,0.6017679830502941,0.633078370497453,0.6209082886062381,0.6201401168838727,0.011192345491322232,25,0.6700534476906149,0.6688216252324702,0.6750081537707343,0.6640857857630271,0.6691720228461256,0.6694282070605945,0.003478556261441907
